publisher_name,keyword,match_type,campaign,keyword_group,category,search_engine_bid,clicks,click_charges,impressions,avg_pos,revenue,booking,cpc_avg,conversion_rate,cpa,ctr,roas,sale_probability,ctr_calc,cpc_calc,cvr_calc,cpa_calc,roas_calc
Yahoo - US,international airports,Advanced,Geo Targeted Atlanta,International Atlanta,uncategorized,6.25,4,1.8375,246,1.72650406504065,0.0,0,0.459375,0.0,0.0,0.016260162601626018,0.0,0.0,0.016260162601626018,0.459375,0.0,,0.0
Yahoo - US,barcelona flight,Advanced,Geo Targeted DC,DC to Barcelona Sale,uncategorized,6.25,1,1.8375,49,1.0,0.0,0,1.8375,0.0,0.0,0.02040816326530612,0.0,0.0,0.02040816326530612,1.8375,0.0,,0.0
Yahoo - US,discount europe airfare,Advanced,Geo Targeted San Francisco,Discount Europe San Francisco,uncategorized,6.25,1,1.8375,1,1.0,0.0,0,1.8375,0.0,0.0,1.0,0.0,0.0,1.0,1.8375,0.0,,0.0
Yahoo - US,milan flight,Advanced,Geo Targeted Boston,Boston to Milan Sale,uncategorized,6.25,1,1.8875,4,1.0,0.0,0,1.8875,0.0,0.0,0.25,0.0,0.0,0.25,1.8875,0.0,,0.0
Yahoo - US,milan flight,Advanced,Geo Targeted Chicago,Chicago to Milan Sale,uncategorized,6.25,1,1.8875,42,1.07142857142857,0.0,0,1.8875,0.0,0.0,0.023809523809523808,0.0,0.0,0.023809523809523808,1.8875,0.0,,0.0
Yahoo - US,flight to munich,Advanced,Western Europe Destinations,Munich,uncategorized,6.25,1,1.8875,169,1.15159763313609,0.0,0,1.8875,0.0,0.0,0.005917159763313609,0.0,0.0,0.005917159763313609,1.8875,0.0,,0.0
Yahoo - US,flight to zurich,Advanced,Western Europe Destinations,Zurich,uncategorized,6.25,1,1.8875,89,1.12224719101124,0.0,0,1.8875,0.0,0.0,0.011235955056179775,0.0,0.0,0.011235955056179775,1.8875,0.0,,0.0
Yahoo - US,discount international airline ticket,Advanced,Geo Targeted Atlanta,Discount International Atlanta,uncategorized,6.25,1,1.9,18,1.0,0.0,0,1.9,0.0,0.0,0.05555555555555555,0.0,0.0,0.05555555555555555,1.9,0.0,,0.0
Yahoo - US,rome flight,Advanced,Geo Targeted New York,New York to Rome Sale,uncategorized,6.25,1,1.925,204,1.0,0.0,0,1.925,0.0,0.0,0.004901960784313725,0.0,0.0,0.004901960784313725,1.925,0.0,,0.0
Yahoo - US,trip in france,Standard,Paris & France Terms,France,uncategorized,6.25,1,1.925,14,1.0,0.0,0,1.925,0.0,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,1.925,0.0,,0.0
Yahoo - US,cheap international air flight,Advanced,Geo Targeted Chicago,Cheap International Chicago,uncategorized,6.25,2,1.9375,9,1.0,0.0,0,0.96875,0.0,0.0,0.2222222222222222,0.0,0.0,0.2222222222222222,0.96875,0.0,,0.0
Yahoo - US,cheap europe flight,Advanced,Geo Targeted Detroit,Cheap Europe Detroit,uncategorized,6.25,1,1.9375,8,1.87,0.0,0,1.9375,0.0,0.0,0.125,0.0,0.0,0.125,1.9375,0.0,,0.0
Yahoo - US,cologne airport,Advanced,Western Europe Destinations,Cologne,uncategorized,6.25,1,1.9375,65,1.30538461538462,0.0,0,1.9375,0.0,0.0,0.015384615384615385,0.0,0.0,0.015384615384615385,1.9375,0.0,,0.0
Yahoo - US,germany plane ticket,Advanced,Western Europe Destinations,Germany,uncategorized,6.25,1,1.95,6,1.0,0.0,0,1.95,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,1.95,0.0,,0.0
Yahoo - US,flight to athens greece,Advanced,Western Europe Destinations,Greece,uncategorized,6.25,2,1.9875,21,1.0952380952381,0.0,0,0.99375,0.0,0.0,0.09523809523809523,0.0,0.0,0.09523809523809523,0.99375,0.0,,0.0
Yahoo - US,cheap europe flight,Advanced,Geo Targeted Cincinnati,Cheap Europe Cincinnati,uncategorized,6.25,1,2.0,2,1.0,0.0,0,2.0,0.0,0.0,0.5,0.0,0.0,0.5,2.0,0.0,,0.0
Yahoo - US,athens flight,Advanced,Geo Targeted San Francisco,San Francisco to Athens Sale,uncategorized,6.25,2,2.0,51,1.07803921568627,0.0,0,1.0,0.0,0.0,0.0392156862745098,0.0,0.0,0.0392156862745098,1.0,0.0,,0.0
Yahoo - US,europe airline ticket,Advanced,Geo Targeted Boston,Europe Boston,uncategorized,6.25,1,2.0375,1,1.0,0.0,0,2.0375,0.0,0.0,1.0,0.0,0.0,1.0,2.0375,0.0,,0.0
Yahoo - US,discount international airline ticket,Advanced,Geo Targeted DC,Discount International DC,uncategorized,6.25,2,2.0625,46,1.0,0.0,0,1.03125,0.0,0.0,0.043478260869565216,0.0,0.0,0.043478260869565216,1.03125,0.0,,0.0
Yahoo - US,cheap international air fare,Advanced,Geo Targeted New York,Cheap International New York,uncategorized,6.25,2,2.0625,3,1.0,0.0,0,1.03125,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,1.03125,0.0,,0.0
Yahoo - US,international airplane ticket,Advanced,Geo Targeted Los Angeles,International Los Angeles,uncategorized,6.25,2,2.1,285,5.38522807017544,0.0,0,1.05,0.0,0.0,0.007017543859649123,0.0,0.0,0.007017543859649123,1.05,0.0,,0.0
Yahoo - US,england airfare,Standard,Western Europe Destinations,England,uncategorized,6.25,1,2.1125,4,1.0,0.0,0,2.1125,0.0,0.0,0.25,0.0,0.0,0.25,2.1125,0.0,,0.0
Yahoo - US,international air ticket,Advanced,Geo Targeted Detroit,International Detroit,uncategorized,6.25,1,2.125,5,1.0,0.0,0,2.125,0.0,0.0,0.2,0.0,0.0,0.2,2.125,0.0,,0.0
Yahoo - US,england cheap flights,Standard,Western Europe Destinations,England,uncategorized,6.25,1,2.125,3,1.0,0.0,0,2.125,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,2.125,0.0,,0.0
Yahoo - US,nice airport,Standard,French Destinations,Nice,uncategorized,6.25,4,2.125,286,1.15195804195804,0.0,0,0.53125,0.0,0.0,0.013986013986013986,0.0,0.0,0.013986013986013986,0.53125,0.0,,0.0
Yahoo - US,fly to nice,Standard,French Destinations,Nice,uncategorized,6.25,2,2.125,47,1.0,0.0,0,1.0625,0.0,0.0,0.0425531914893617,0.0,0.0,0.0425531914893617,1.0625,0.0,,0.0
Yahoo - US,flight to frankfurt,Standard,Western Europe Destinations,Frankfurt,uncategorized,6.25,1,2.1375,487,1.0,0.0,0,2.1375,0.0,0.0,0.002053388090349076,0.0,0.0,0.002053388090349076,2.1375,0.0,,0.0
Yahoo - US,europe airline,Advanced,Geo Targeted Chicago,Europe Chicago,uncategorized,6.25,1,2.15,29,2.20275862068966,0.0,0,2.15,0.0,0.0,0.034482758620689655,0.0,0.0,0.034482758620689655,2.15,0.0,,0.0
Yahoo - US,france round trip ticket,Standard,Paris & France Terms,France,uncategorized,6.25,4,2.15,22,1.0,0.0,0,0.5375,0.0,0.0,0.18181818181818182,0.0,0.0,0.18181818181818182,0.5375,0.0,,0.0
Yahoo - US,lyon airfares,Standard,French Destinations,Lyon,uncategorized,6.25,1,2.175,50,1.0,0.0,0,2.175,0.0,0.0,0.02,0.0,0.0,0.02,2.175,0.0,,0.0
Yahoo - US,europe flight,Advanced,Geo Targeted Boston,Europe Boston,uncategorized,6.25,1,2.1875,9,1.0,0.0,0,2.1875,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,2.1875,0.0,,0.0
Yahoo - US,cheap europe airfare,Advanced,Geo Targeted Detroit,Cheap Europe Detroit,uncategorized,6.25,1,2.1875,14,4.71428571428571,0.0,0,2.1875,0.0,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,2.1875,0.0,,0.0
Yahoo - US,cheap international plane ticket,Advanced,Geo Targeted New York,Cheap International New York,uncategorized,6.25,2,2.1875,16,3.0,0.0,0,1.09375,0.0,0.0,0.125,0.0,0.0,0.125,1.09375,0.0,,0.0
Yahoo - US,international air fare,Advanced,Geo Targeted Detroit,International Detroit,uncategorized,6.25,1,2.2125,210,3.72966666666667,0.0,0,2.2125,0.0,0.0,0.004761904761904762,0.0,0.0,0.004761904761904762,2.2125,0.0,,0.0
Yahoo - US,international airplane ticket,Advanced,Geo Targeted Houston,International Houston,uncategorized,6.25,2,2.225,92,5.15739130434783,0.0,0,1.1125,0.0,0.0,0.021739130434782608,0.0,0.0,0.021739130434782608,1.1125,0.0,,0.0
Yahoo - US,discount international airline ticket,Advanced,Geo Targeted New York,Discount International New York,uncategorized,6.25,1,2.225,14,1.28571428571429,0.0,0,2.225,0.0,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,2.225,0.0,,0.0
Yahoo - US,cheap international airline tickets,Advanced,Geo Targeted Atlanta,Cheap International Atlanta,uncategorized,6.25,1,2.25,218,6.90206422018349,0.0,0,2.25,0.0,0.0,0.0045871559633027525,0.0,0.0,0.0045871559633027525,2.25,0.0,,0.0
Yahoo - US,rome airport,Advanced,Western Europe Destinations,Rome,uncategorized,6.25,3,2.2624999875,97,1.24453608247423,0.0,0,0.7541666625,0.0,0.0,0.030927835051546393,0.0,0.0,0.030927835051546393,0.7541666625,0.0,,0.0
Yahoo - US,rome airfare,Advanced,Western Europe Destinations,Rome,uncategorized,6.25,2,2.275,25,1.2776,0.0,0,1.1375,0.0,0.0,0.08,0.0,0.0,0.08,1.1375,0.0,,0.0
Yahoo - US,nice cheap ticket,Standard,French Destinations,Nice,uncategorized,6.25,2,2.275,10,1.1,0.0,0,1.1375,0.0,0.0,0.2,0.0,0.0,0.2,1.1375,0.0,,0.0
Yahoo - US,air france paris flights,Standard,Paris & France Terms,Paris Branded,uncategorized,6.25,13,2.3249999499999996,179,1.0,0.0,0,0.17884614999999998,0.0,0.0,0.07262569832402235,0.0,0.0,0.07262569832402235,0.17884614999999998,0.0,,0.0
Yahoo - US,international ticket,Advanced,Geo Targeted New York,International New York,uncategorized,6.25,2,2.3875,53,1.6777358490566,0.0,0,1.19375,0.0,0.0,0.03773584905660377,0.0,0.0,0.03773584905660377,1.19375,0.0,,0.0
Yahoo - US,cheap international ticket,Advanced,Geo Targeted Detroit,Cheap International Detroit,uncategorized,6.25,1,2.4125,9,1.0,0.0,0,2.4125,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,2.4125,0.0,,0.0
Yahoo - US,discount europe flight,Advanced,Geo Targeted Los Angeles,Discount Europe Los Angeles,uncategorized,6.25,1,2.4125,5,5.6,0.0,0,2.4125,0.0,0.0,0.2,0.0,0.0,0.2,2.4125,0.0,,0.0
Yahoo - US,discount europe airfare,Advanced,Geo Targeted Chicago,Discount Europe Chicago,uncategorized,6.25,1,2.425,20,1.3,0.0,0,2.425,0.0,0.0,0.05,0.0,0.0,0.05,2.425,0.0,,0.0
Yahoo - US,cheap international airplane ticket,Advanced,Geo Targeted Chicago,Cheap International Chicago,uncategorized,6.25,2,2.425,5,1.0,0.0,0,1.2125,0.0,0.0,0.4,0.0,0.0,0.4,1.2125,0.0,,0.0
Yahoo - US,cheap europe ticket,Advanced,Geo Targeted Miami,Cheap Europe Miami,uncategorized,6.25,1,2.4375,197,4.91812182741117,0.0,0,2.4375,0.0,0.0,0.005076142131979695,0.0,0.0,0.005076142131979695,2.4375,0.0,,0.0
Yahoo - US,cheap international ticket,Advanced,Geo Targeted Philadelphia,Cheap International Philadelphia,uncategorized,6.25,1,2.475,9,1.0,0.0,0,2.475,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,2.475,0.0,,0.0
Yahoo - US,france cheap flight,Advanced,Geo Targeted Chicago,Chicago to France Sale,uncategorized,6.25,1,2.5125,9,3.44444444444444,0.0,0,2.5125,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,2.5125,0.0,,0.0
Yahoo - US,cheap international airplane ticket,Advanced,Geo Targeted Houston,Cheap International Houston,uncategorized,6.25,2,2.5125,9,1.88888888888889,0.0,0,1.25625,0.0,0.0,0.2222222222222222,0.0,0.0,0.2222222222222222,1.25625,0.0,,0.0
Yahoo - US,low europe airfare,Advanced,Geo Targeted Chicago,Low Europe Chicago,uncategorized,6.25,1,2.5375,4,1.0,0.0,0,2.5375,0.0,0.0,0.25,0.0,0.0,0.25,2.5375,0.0,,0.0
Yahoo - US,fly to germany,Advanced,Western Europe Destinations,Germany,uncategorized,6.25,1,2.5375,9,1.66666666666667,0.0,0,2.5375,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,2.5375,0.0,,0.0
Yahoo - US,venice flight,Advanced,Geo Targeted DC,DC to Venice Sale,uncategorized,6.25,2,2.5625,142,1.0,0.0,0,1.28125,0.0,0.0,0.014084507042253521,0.0,0.0,0.014084507042253521,1.28125,0.0,,0.0
Yahoo - US,flight to milan,Advanced,Western Europe Destinations,Milan,uncategorized,6.25,2,2.575,420,1.04019047619048,0.0,0,1.2875,0.0,0.0,0.004761904761904762,0.0,0.0,0.004761904761904762,1.2875,0.0,,0.0
Yahoo - US,cheap international plane ticket,Advanced,Geo Targeted Cincinnati,Cheap International Cincinnati,uncategorized,6.25,1,2.5875,4,1.0,0.0,0,2.5875,0.0,0.0,0.25,0.0,0.0,0.25,2.5875,0.0,,0.0
Yahoo - US,international plane ticket,Advanced,Geo Targeted Atlanta,International Atlanta,uncategorized,6.25,2,2.625,13,1.0,0.0,0,1.3125,0.0,0.0,0.15384615384615385,0.0,0.0,0.15384615384615385,1.3125,0.0,,0.0
Yahoo - US,cheap international ticket,Advanced,Geo Targeted Houston,Cheap International Houston,uncategorized,6.25,1,2.6875,11,1.18181818181818,0.0,0,2.6875,0.0,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,2.6875,0.0,,0.0
Yahoo - US,france airfare,Advanced,Geo Targeted Atlanta,Atlanta to France Sale,uncategorized,6.25,1,2.7,1,1.0,0.0,0,2.7,0.0,0.0,1.0,0.0,0.0,1.0,2.7,0.0,,0.0
Yahoo - US,berlin travel,Advanced,Western Europe Destinations,Berlin,uncategorized,6.25,1,2.7,31,1.06451612903226,0.0,0,2.7,0.0,0.0,0.03225806451612903,0.0,0.0,0.03225806451612903,2.7,0.0,,0.0
Yahoo - US,florence airport,Advanced,Geo Targeted Los Angeles,Los Angeles to Florence Sale,uncategorized,6.25,1,2.7125,4,2.0,0.0,0,2.7125,0.0,0.0,0.25,0.0,0.0,0.25,2.7125,0.0,,0.0
Yahoo - US,cheap international airline,Advanced,Geo Targeted Los Angeles,Cheap International Los Angeles,uncategorized,6.25,2,2.725,13,1.0,0.0,0,1.3625,0.0,0.0,0.15384615384615385,0.0,0.0,0.15384615384615385,1.3625,0.0,,0.0
Yahoo - US,hamburg,Advanced,Western Europe Destinations,Hamburg,uncategorized,6.25,2,2.725,3742,2.11938268305719,0.0,0,1.3625,0.0,0.0,0.0005344735435595938,0.0,0.0,0.0005344735435595938,1.3625,0.0,,0.0
Yahoo - US,travel deal to paris france,Standard,Paris & France Terms,Paris,uncategorized,6.25,3,2.7249999750000002,30,1.13333333333333,0.0,0,0.9083333250000001,0.0,0.0,0.1,0.0,0.0,0.1,0.9083333250000001,0.0,,0.0
Yahoo - US,discount international flight,Advanced,Geo Targeted New York,Discount International New York,uncategorized,6.25,1,2.8,22,3.63409090909091,0.0,0,2.8,0.0,0.0,0.045454545454545456,0.0,0.0,0.045454545454545456,2.8,0.0,,0.0
Yahoo - US,discount international airfare,Advanced,Geo Targeted Boston,Discount International Boston,uncategorized,6.25,3,2.837499975,32,1.03,0.0,0,0.9458333250000001,0.0,0.0,0.09375,0.0,0.0,0.09375,0.9458333250000001,0.0,,0.0
Yahoo - US,international air ticket,Advanced,Geo Targeted DC,International DC,uncategorized,6.25,2,2.8375,28,1.85607142857143,0.0,0,1.41875,0.0,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,1.41875,0.0,,0.0
Yahoo - US,discount international airfare,Advanced,Geo Targeted Detroit,Discount International Detroit,uncategorized,6.25,3,2.85,20,1.0495,0.0,0,0.9500000000000001,0.0,0.0,0.15,0.0,0.0,0.15,0.9500000000000001,0.0,,0.0
Yahoo - US,international air ticket,Advanced,Geo Targeted Boston,International Boston,uncategorized,6.25,2,2.8875,9,1.0,0.0,0,1.44375,0.0,0.0,0.2222222222222222,0.0,0.0,0.2222222222222222,1.44375,0.0,,0.0
Yahoo - US,cheap international air fare,Advanced,Geo Targeted Los Angeles,Cheap International Los Angeles,uncategorized,6.25,2,2.9125,10,1.8,0.0,0,1.45625,0.0,0.0,0.2,0.0,0.0,0.2,1.45625,0.0,,0.0
Yahoo - US,air france discount ticket,Standard,Paris & France Terms,France Branded,uncategorized,6.25,3,2.912499975,30,1.53333333333333,0.0,0,0.970833325,0.0,0.0,0.1,0.0,0.0,0.1,0.970833325,0.0,,0.0
Yahoo - US,germany airline,Advanced,Western Europe Destinations,Germany,uncategorized,6.25,1,2.925,45,2.77466666666667,0.0,0,2.925,0.0,0.0,0.022222222222222223,0.0,0.0,0.022222222222222223,2.925,0.0,,0.0
Yahoo - US,international plane ticket,Advanced,Geo Targeted Los Angeles,International Los Angeles,uncategorized,6.25,1,2.95,14,1.0,0.0,0,2.95,0.0,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,2.95,0.0,,0.0
Yahoo - US,rome flight,Advanced,Geo Targeted DC,DC to Rome Sale,uncategorized,6.25,2,3.05,97,1.01938144329897,0.0,0,1.525,0.0,0.0,0.020618556701030927,0.0,0.0,0.020618556701030927,1.525,0.0,,0.0
Yahoo - US,europe airfare,Advanced,Geo Targeted Philadelphia,Europe Philadelphia,uncategorized,6.25,2,3.1,12,2.25,0.0,0,1.55,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,1.55,0.0,,0.0
Yahoo - US,international plane ticket,Advanced,Geo Targeted San Francisco,International San Francisco,uncategorized,6.25,1,3.1125,22,1.09090909090909,0.0,0,3.1125,0.0,0.0,0.045454545454545456,0.0,0.0,0.045454545454545456,3.1125,0.0,,0.0
Yahoo - US,cheap international flight,Advanced,Geo Targeted Cincinnati,Cheap International Cincinnati,uncategorized,6.25,2,3.125,129,8.45007751937984,0.0,0,1.5625,0.0,0.0,0.015503875968992248,0.0,0.0,0.015503875968992248,1.5625,0.0,,0.0
Yahoo - US,paris airfare,Advanced,Geo Targeted DC,DC to Paris Sale,uncategorized,6.25,1,3.15,9,1.0,0.0,0,3.15,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,3.15,0.0,,0.0
Yahoo - US,venice cheap flight,Standard,Western Europe Destinations,Venice,uncategorized,6.25,3,3.15,36,1.0,0.0,0,1.05,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,1.05,0.0,,0.0
Yahoo - US,barcelona airport,Advanced,Geo Targeted Los Angeles,Los Angeles to Barcelona Sale,uncategorized,6.25,2,3.1625,24,1.03666666666667,0.0,0,1.58125,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,1.58125,0.0,,0.0
Yahoo - US,rome flight,Advanced,Geo Targeted Los Angeles,Los Angeles to Rome Sale,uncategorized,6.25,2,3.1875,132,1.00825757575758,0.0,0,1.59375,0.0,0.0,0.015151515151515152,0.0,0.0,0.015151515151515152,1.59375,0.0,,0.0
Yahoo - US,greece airline,Advanced,Geo Targeted New York,New York to Greece Sale,uncategorized,6.25,3,3.1875,4,1.0,0.0,0,1.0625,0.0,0.0,0.75,0.0,0.0,0.75,1.0625,0.0,,0.0
Yahoo - US,cheapest flight to france,Standard,Paris & France Terms,France,uncategorized,6.25,3,3.1999999875,31,1.0,0.0,0,1.0666666625,0.0,0.0,0.0967741935483871,0.0,0.0,0.0967741935483871,1.0666666625,0.0,,0.0
Yahoo - US,france air fare,Advanced,Geo Targeted New York,New York to France Sale,uncategorized,6.25,1,3.2125,2,1.0,0.0,0,3.2125,0.0,0.0,0.5,0.0,0.0,0.5,3.2125,0.0,,0.0
Yahoo - US,paris ticket,Advanced,Geo Targeted DC,DC to Paris Sale,uncategorized,6.25,1,3.25,16,1.249375,0.0,0,3.25,0.0,0.0,0.0625,0.0,0.0,0.0625,3.25,0.0,,0.0
Yahoo - US,cheap international airplane ticket,Advanced,Geo Targeted DC,Cheap International DC,uncategorized,6.25,2,3.2875,9,1.0,0.0,0,1.64375,0.0,0.0,0.2222222222222222,0.0,0.0,0.2222222222222222,1.64375,0.0,,0.0
Yahoo - US,newark to paris,Standard,Paris & France Terms,Paris,uncategorized,6.25,3,3.3375,29,1.0,0.0,0,1.1125,0.0,0.0,0.10344827586206896,0.0,0.0,0.10344827586206896,1.1125,0.0,,0.0
Yahoo - US,cheap europe flight,Advanced,Geo Targeted Philadelphia,Cheap Europe Philadelphia,uncategorized,6.25,1,3.3875,9,1.11111111111111,0.0,0,3.3875,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,3.3875,0.0,,0.0
Yahoo - US,paris cheap ticket,Advanced,Geo Targeted San Francisco,San Francisco to Paris Sale,uncategorized,6.25,1,3.4125,3,1.33333333333333,0.0,0,3.4125,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,3.4125,0.0,,0.0
Yahoo - US,cheap europe flight,Advanced,Geo Targeted Atlanta,Cheap Europe Atlanta,uncategorized,6.25,2,3.4375,36,3.91055555555556,0.0,0,1.71875,0.0,0.0,0.05555555555555555,0.0,0.0,0.05555555555555555,1.71875,0.0,,0.0
Yahoo - US,international airline ticket,Advanced,Geo Targeted Cincinnati,International Cincinnati,uncategorized,6.25,1,3.4375,162,4.42697530864197,0.0,0,3.4375,0.0,0.0,0.006172839506172839,0.0,0.0,0.006172839506172839,3.4375,0.0,,0.0
Yahoo - US,cheap international airfare,Advanced,Geo Targeted Miami,Cheap International Miami,uncategorized,6.25,1,3.4625,56,3.03285714285714,0.0,0,3.4625,0.0,0.0,0.017857142857142856,0.0,0.0,0.017857142857142856,3.4625,0.0,,0.0
Yahoo - US,florence airport,Advanced,Western Europe Destinations,Florence,uncategorized,6.25,2,3.475,184,1.08532608695652,0.0,0,1.7375,0.0,0.0,0.010869565217391304,0.0,0.0,0.010869565217391304,1.7375,0.0,,0.0
Yahoo - US,venice flight,Advanced,Geo Targeted San Francisco,San Francisco to Venice Sale,uncategorized,6.25,2,3.4875,193,1.00388601036269,0.0,0,1.74375,0.0,0.0,0.010362694300518135,0.0,0.0,0.010362694300518135,1.74375,0.0,,0.0
Yahoo - US,flight to hamburg,Advanced,Western Europe Destinations,Hamburg,uncategorized,6.25,2,3.5,47,1.0,0.0,0,1.75,0.0,0.0,0.0425531914893617,0.0,0.0,0.0425531914893617,1.75,0.0,,0.0
Yahoo - US,paris airfare special,Standard,Paris & France Terms,Paris,uncategorized,6.25,4,3.5375,34,1.20588235294118,0.0,0,0.884375,0.0,0.0,0.11764705882352941,0.0,0.0,0.11764705882352941,0.884375,0.0,,0.0
Yahoo - US,international airplane ticket,Advanced,Geo Targeted Boston,International Boston,uncategorized,6.25,1,3.6,57,5.83719298245614,0.0,0,3.6,0.0,0.0,0.017543859649122806,0.0,0.0,0.017543859649122806,3.6,0.0,,0.0
Yahoo - US,milan air flight,Advanced,Geo Targeted Philadelphia,Philadelphia to Milan Sale,uncategorized,6.25,1,3.6,1,1.0,0.0,0,3.6,0.0,0.0,1.0,0.0,0.0,1.0,3.6,0.0,,0.0
Yahoo - US,spain airline,Advanced,Geo Targeted Houston,Houston to Spain Sale,uncategorized,6.25,2,3.6125,2,1.0,0.0,0,1.80625,0.0,0.0,1.0,0.0,0.0,1.0,1.80625,0.0,,0.0
Yahoo - US,florence airport,Advanced,Geo Targeted San Francisco,San Francisco to Florence Sale,uncategorized,6.25,1,3.6125,5,1.8,0.0,0,3.6125,0.0,0.0,0.2,0.0,0.0,0.2,3.6125,0.0,,0.0
Yahoo - US,paris airline ticket,Advanced,Geo Targeted New York,New York to Paris Sale,uncategorized,6.25,1,3.625,19,1.05263157894737,0.0,0,3.625,0.0,0.0,0.05263157894736842,0.0,0.0,0.05263157894736842,3.625,0.0,,0.0
Yahoo - US,cheap international airplane ticket,Advanced,Geo Targeted Philadelphia,Cheap International Philadelphia,uncategorized,6.25,2,3.6375,5,1.0,0.0,0,1.81875,0.0,0.0,0.4,0.0,0.0,0.4,1.81875,0.0,,0.0
Yahoo - US,europe france travel,Standard,Paris & France Terms,France,uncategorized,6.25,8,3.675,7290,1.00358024691358,0.0,0,0.459375,0.0,0.0,0.0010973936899862826,0.0,0.0,0.0010973936899862826,0.459375,0.0,,0.0
Yahoo - US,cheap flight to athens greece,Advanced,Western Europe Destinations,Greece,uncategorized,6.25,2,3.6875,17,1.11647058823529,0.0,0,1.84375,0.0,0.0,0.11764705882352941,0.0,0.0,0.11764705882352941,1.84375,0.0,,0.0
Yahoo - US,international air fare,Advanced,Geo Targeted Miami,International Miami,uncategorized,6.25,2,3.7125,168,3.62333333333333,0.0,0,1.85625,0.0,0.0,0.011904761904761904,0.0,0.0,0.011904761904761904,1.85625,0.0,,0.0
Yahoo - US,europe air ticket,Advanced,Geo Targeted New York,Europe New York,uncategorized,6.25,1,3.7125,7,1.0,0.0,0,3.7125,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,3.7125,0.0,,0.0
Yahoo - US,international airline,Advanced,Geo Targeted DC,International DC,uncategorized,6.25,2,3.7375,1239,1.10208232445521,0.0,0,1.86875,0.0,0.0,0.0016142050040355124,0.0,0.0,0.0016142050040355124,1.86875,0.0,,0.0
Yahoo - US,rome flights,Advanced,Geo Targeted Atlanta,Atlanta to Rome Sale,uncategorized,6.25,2,3.775,57,1.0,0.0,0,1.8875,0.0,0.0,0.03508771929824561,0.0,0.0,0.03508771929824561,1.8875,0.0,,0.0
Yahoo - US,paris cheap flight,Advanced,Geo Targeted San Francisco,San Francisco to Paris Sale,uncategorized,6.25,1,3.775,9,1.22222222222222,0.0,0,3.775,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,3.775,0.0,,0.0
Yahoo - US,cheap international tickets,Advanced,Geo Targeted Atlanta,Cheap International Atlanta,uncategorized,6.25,2,3.8125,13,1.0,0.0,0,1.90625,0.0,0.0,0.15384615384615385,0.0,0.0,0.15384615384615385,1.90625,0.0,,0.0
Yahoo - US,athens flight,Advanced,Geo Targeted New York,New York to Athens Sale,uncategorized,6.25,3,3.8124999750000006,83,1.0,0.0,0,1.2708333250000001,0.0,0.0,0.03614457831325301,0.0,0.0,0.03614457831325301,1.2708333250000001,0.0,,0.0
Yahoo - US,international air ticket,Advanced,Geo Targeted Chicago,International Chicago,uncategorized,6.25,3,3.825,40,1.375,0.0,0,1.2750000000000001,0.0,0.0,0.075,0.0,0.0,0.075,1.2750000000000001,0.0,,0.0
Yahoo - US,cheap international ticket,Advanced,Geo Targeted Miami,Cheap International Miami,uncategorized,6.25,2,3.8875,10,1.0,0.0,0,1.94375,0.0,0.0,0.2,0.0,0.0,0.2,1.94375,0.0,,0.0
Yahoo - US,athens cheap flight,Advanced,Geo Targeted San Francisco,San Francisco to Athens Sale,uncategorized,6.25,1,3.925,5,1.2,0.0,0,3.925,0.0,0.0,0.2,0.0,0.0,0.2,3.925,0.0,,0.0
Yahoo - US,france flight,Advanced,Geo Targeted Los Angeles,Los Angeles to France Sale,uncategorized,6.25,1,3.95,241,1.0,0.0,0,3.95,0.0,0.0,0.004149377593360996,0.0,0.0,0.004149377593360996,3.95,0.0,,0.0
Yahoo - US,europe flight,Advanced,Geo Targeted San Francisco,Europe San Francisco,uncategorized,6.25,2,4.025,124,1.07153225806452,0.0,0,2.0125,0.0,0.0,0.016129032258064516,0.0,0.0,0.016129032258064516,2.0125,0.0,,0.0
